emp_id,emp_name,gender,department,location,manager_name,employment_type,language,joining_date,exit_date
2429,Employee_2429,F,HR,Pune,Rajesh Rao,Intern,English,2/17/2023,
2430,Employee_2430,M,Sales,Delhi,Rahul Nair,Full-time,Tamil,7/18/2022,10/30/2023
2431,Employee_2431,M,Sales,Pune,Nisha Patel,Intern,Telugu,12/22/2021,
2432,Employee_2432,M,Sales,Chennai,Rahul Nair,Full-time,Marathi,10/25/2022,
2433,Employee_2433,M,Tech Support,Bangalore,Rajesh Rao,Intern,Telugu,2/6/2021,
2434,Employee_2434,F,HR,Delhi,Rajesh Rao,Intern,Telugu,5/24/2021,
2435,Employee_2435,F,Operations,Pune,Amit Joshi,Full-time,Marathi,5/7/2023,
2436,Employee_2436,M,Tech Support,Pune,Rajesh Rao,Intern,Kannada,2/12/2021,10/11/2022
2437,Employee_2437,M,HR,Delhi,Rajesh Rao,Full-time,Kannada,7/10/2023,
2438,Employee_2438,F,HR,Pune,Meena Das,Intern,Tamil,6/24/2022,
2439,Employee_2439,M,HR,Hyderabad,Nisha Patel,Intern,Hindi,4/20/2022,
2440,Employee_2440,M,Finance,Mumbai,Amit Joshi,Intern,English,4/3/2023,
2441,Employee_2441,M,HR,Mumbai,Meena Das,Full-time,English,3/15/2022,7/28/2024
2442,Employee_2442,M,Tech Support,Mumbai,Rajesh Rao,Intern,Kannada,4/22/2020,8/15/2022
2443,Employee_2443,M,Sales,Chennai,Amit Joshi,Full-time,Marathi,9/13/2022,
2444,Employee_2444,F,Marketing,Bangalore,Nisha Patel,Intern,Marathi,2/23/2021,
2445,Employee_2445,M,HR,Mumbai,Nisha Patel,Full-time,English,9/28/2021,
2446,Employee_2446,M,Marketing,Bangalore,Rajesh Rao,Intern,English,1/1/2020,10/30/2020
2447,Employee_2447,M,Sales,Pune,Meena Das,Intern,Hindi,11/1/2022,
2448,Employee_2448,F,Finance,Chennai,Meena Das,Full-time,Tamil,4/26/2021,
2449,Employee_2449,M,Marketing,Chennai,Nisha Patel,Full-time,Kannada,10/26/2020,
2450,Employee_2450,F,Tech Support,Chennai,Rajesh Rao,Intern,Telugu,1/24/2023,11/25/2024
2451,Employee_2451,M,HR,Delhi,Meena Das,Full-time,English,9/29/2023,
2452,Employee_2452,F,Sales,Mumbai,Rahul Nair,Full-time,Marathi,8/3/2021,
2453,Employee_2453,F,Sales,Pune,Nisha Patel,Intern,Marathi,8/25/2023,
2454,Employee_2454,F,Finance,Mumbai,Nisha Patel,Intern,Marathi,7/27/2022,7/4/2023
2455,Employee_2455,M,Operations,Bangalore,Rahul Nair,Intern,Tamil,12/11/2022,8/12/2023
2456,Employee_2456,F,HR,Hyderabad,Meena Das,Intern,Tamil,10/13/2020,2/14/2023
2457,Employee_2457,F,Marketing,Chennai,Rahul Nair,Intern,Kannada,5/25/2023,
2458,Employee_2458,M,Sales,Hyderabad,Nisha Patel,Full-time,English,6/18/2023,
2459,Employee_2459,F,Tech Support,Bangalore,Nisha Patel,Full-time,Hindi,9/24/2023,
2460,Employee_2460,F,Sales,Hyderabad,Amit Joshi,Intern,English,2/25/2022,
2461,Employee_2461,M,HR,Pune,Amit Joshi,Full-time,Hindi,3/17/2020,
2462,Employee_2462,F,Marketing,Chennai,Amit Joshi,Full-time,Hindi,10/19/2021,7/21/2023
2463,Employee_2463,F,Marketing,Bangalore,Nisha Patel,Intern,Kannada,6/1/2021,
2464,Employee_2464,M,Marketing,Hyderabad,Nisha Patel,Full-time,Telugu,1/28/2021,8/20/2021
2465,Employee_2465,M,Tech Support,Bangalore,Amit Joshi,Intern,Hindi,4/15/2022,
2466,Employee_2466,F,Finance,Pune,Rahul Nair,Full-time,English,2/28/2021,
2467,Employee_2467,F,Sales,Mumbai,Rajesh Rao,Full-time,Kannada,6/17/2022,
2468,Employee_2468,M,Sales,Mumbai,Amit Joshi,Intern,English,9/2/2021,7/24/2023
2469,Employee_2469,F,Tech Support,Delhi,Rahul Nair,Full-time,Hindi,4/3/2021,
2470,Employee_2470,M,Finance,Mumbai,Amit Joshi,Intern,Tamil,8/12/2021,9/20/2023
2471,Employee_2471,M,Finance,Delhi,Rahul Nair,Full-time,English,6/20/2023,
2472,Employee_2472,M,Tech Support,Hyderabad,Nisha Patel,Full-time,Kannada,11/23/2021,
2473,Employee_2473,M,Marketing,Delhi,Rajesh Rao,Full-time,Telugu,11/6/2021,
2474,Employee_2474,M,Finance,Delhi,Nisha Patel,Intern,Marathi,5/24/2020,
2475,Employee_2475,M,Operations,Pune,Meena Das,Intern,Telugu,3/26/2020,2/12/2022
2476,Employee_2476,M,Marketing,Mumbai,Amit Joshi,Intern,Marathi,4/11/2021,12/3/2021
2477,Employee_2477,F,Sales,Delhi,Meena Das,Full-time,Tamil,11/1/2023,
2478,Employee_2478,M,HR,Hyderabad,Amit Joshi,Intern,Telugu,5/24/2022,
2479,Employee_2479,M,Marketing,Hyderabad,Amit Joshi,Full-time,Hindi,1/31/2021,9/27/2021
2480,Employee_2480,M,Sales,Chennai,Nisha Patel,Full-time,English,4/25/2022,
2481,Employee_2481,F,Sales,Pune,Rahul Nair,Full-time,Telugu,4/26/2020,4/25/2021
2482,Employee_2482,F,Operations,Hyderabad,Rajesh Rao,Full-time,Telugu,9/22/2020,
2483,Employee_2483,M,HR,Chennai,Rahul Nair,Intern,Kannada,1/18/2023,7/16/2024
2484,Employee_2484,M,Finance,Pune,Rahul Nair,Full-time,English,8/22/2021,
2485,Employee_2485,F,Tech Support,Hyderabad,Nisha Patel,Full-time,Kannada,12/10/2021,
2486,Employee_2486,M,Sales,Pune,Nisha Patel,Full-time,Hindi,4/17/2021,5/3/2023
2487,Employee_2487,F,Sales,Hyderabad,Meena Das,Full-time,Telugu,6/20/2022,
2488,Employee_2488,F,Sales,Hyderabad,Rahul Nair,Intern,Tamil,7/23/2021,
2489,Employee_2489,F,HR,Hyderabad,Nisha Patel,Full-time,Tamil,2/8/2020,
2490,Employee_2490,M,Operations,Pune,Rajesh Rao,Intern,English,1/12/2021,
2491,Employee_2491,F,Tech Support,Mumbai,Nisha Patel,Full-time,Telugu,5/31/2023,
2492,Employee_2492,F,Operations,Chennai,Rajesh Rao,Full-time,Kannada,6/26/2023,
2493,Employee_2493,F,Finance,Delhi,Meena Das,Intern,Hindi,3/5/2022,
2494,Employee_2494,M,Marketing,Hyderabad,Rahul Nair,Intern,English,2/19/2022,
2495,Employee_2495,F,Tech Support,Mumbai,Meena Das,Full-time,Kannada,5/26/2021,
2496,Employee_2496,F,Operations,Mumbai,Rajesh Rao,Full-time,Telugu,7/15/2021,11/17/2023
2497,Employee_2497,F,Marketing,Delhi,Meena Das,Full-time,Tamil,3/10/2023,
2498,Employee_2498,F,HR,Chennai,Amit Joshi,Full-time,Tamil,1/19/2020,
2499,Employee_2499,M,Tech Support,Mumbai,Amit Joshi,Intern,English,4/29/2020,
2500,Employee_2500,F,HR,Bangalore,Nisha Patel,Full-time,Hindi,6/21/2022,9/26/2023
